symbol,bars,avg_close,max_high,min_low,total_vol
OPTIFIN.NS,19,nan,16.0,11.41,1629955
ORKLAINDIA.NS,215,nan,760.0,533.25,48204489
PANACEABIO.NS,252,nan,647.0,292.4,136989193
PARNAXLAB.NS,19,nan,149.5,104.0,66274
PFOCUS.NS,250,245.33932000000001,367.0,161.01,822668491
PFS.NS,251,nan,40.5,23.85,221658600
PILITA.NS,249,nan,15.9,6.2,30026153
POWERICA.NS,115,nan,676.95,365.1,45477679
PRAKASH.NS,252,138.75575396825397,177.0,110.24,138890143
PTC.NS,252,171.96515873015872,229.51,149.59,364315515
SJVN.NS,251,75.79402390438247,95.58,63.02,1150844267
SMLT.NS,251,nan,122.85,56.61,5629359
IMFA.NS,251,nan,1679.9,1003.85,53615051
INA.NS,131,nan,161.81,79.75,182315017
INDIASHLTR.NS,250,nan,924.0,620.15,35014685
INDOTHAI.NS,250,264.89651999999995,466.35,35.75,275709313
INFY.NS,252,1336.7388888888888,1728.0,982.4,2832952799
INSECTICID.NS,250,nan,800.6,518.6,7157450
INTELLECT.NS,252,nan,1244.6,595.2,128645331
JENBURPH.NS,19,1039.3315789473686,1073.9,998.6,23406
JSL.NS,251,nan,884.0,652.25,169001900
JUBLCPL.NS,251,nan,2790.0,1460.0,2103833
JUNIPER.NS,252,nan,312.5,188.5,47162169
KAMDHENU.NS,251,26.83342629482071,40.95,16.15,355693614
KNRCON.NS,252,nan,220.0,108.65,634296449
KOTAKBANK.NS,252,404.36317460317457,453.2,345.5,4081337847
KOTHARIPRO.NS,250,nan,109.0,58.0,15791788
KREBSBIO.NS,249,nan,82.49,38.33,3283034
KRN.NS,252,nan,1687.0,589.8,158292830
KRONOX.NS,251,nan,223.42,96.0,57164748
LGEINDIA.NS,230,nan,1755.0,1304.1,277366054
LINCOLN.NS,249,573.3192771084339,770.0,440.0,17309262
LLOYDSENT.NS,251,nan,84.7,40.69,935870589
MAGNUM.NS,250,nan,29.55,16.25,16385283
MALLCOM.NS,249,nan,1520.0,929.0,1682753
MANUGRAPH.NS,249,nan,24.0,9.65,4573340
HCL-INSYS.NS,252,nan,16.5,9.01,73553568
HDIL.NS,249,nan,3.25,1.45,32871895
HINDOILEXP.NS,252,156.14968253968254,201.44,117.5,263031413
HMT.NS,249,nan,72.95,41.0,3989872
RACE.NS,249,nan,250.0,84.11,3622030
SHAREINDIA.NS,251,nan,212.33,115.36,478145582
SHERVANI.NS,18,nan,367.4,303.35,11443
SIGMAADV.NS,251,nan,832.45,140.1,70855107
SILGO.NS,250,nan,86.2,61.0,53998799
SITINET.NS,250,nan,0.51,0.27,146015970
ODYCORP.NS,19,nan,8.48,6.11,1460583
IDBI.NS,252,89.80488095238096,118.38,61.01,4062649101
IFGLEXPOR.NS,251,202.26227091633464,338.0,119.68,34478256
KMCSHIL.NS,19,nan,146.0,131.45,1900210
SPARC.NS,252,162.91273809523813,289.0,108.0,810351611
STYL.NS,239,nan,437.45,209.11,64229012
STYLAMIND.NS,251,2511.680878884462,4150.0,1621.0,17301079
SUPTANERY.NS,19,nan,16.21,7.15,7913338
SWELECTES.NS,249,652.8646586345382,977.0,483.1,10684201
TARSONS.NS,251,nan,375.0,164.45,115119048
TCIEXP.NS,249,567.0728915662652,780.0,447.55,17743812
TCPLPACK.NS,250,nan,4410.8999,2200.0,1991735
THOMASCOOK.NS,251,nan,180.2,86.35,423162204
TICL.NS,251,nan,33.99,7.03,182558757
TIRUPATIFL.NS,249,nan,83.9,30.11,129718178
TREJHARA.NS,249,nan,284.85,128.4,6086410
TTKPRESTIG.NS,251,nan,771.2,423.0,64672119
UEL.NS,24,216.47833333333332,284.2,157.1,642754
UFBL.NS,24,768.43125,850.0,658.55,3191369
UNIDT.NS,24,225.79625000000001,242.98,204.2,195141
UNIECOM.NS,24,86.60916666666667,94.33,83.6,11223551
UNIONBANK.NS,24,184.79416666666665,192.33,172.44,265541938
UPHOT.NS,14,1415.4642857142858,1500.0,1331.0,488
URAVIDEF.NS,24,110.63041666666668,127.0,101.0,172738
VAIBHAVGBL.NS,24,228.95125,272.95,214.1,9197154
VIJAYA.NS,24,1464.375,1573.0,1340.0,5238315
VINYLINDIA.NS,24,237.36541666666668,250.51,222.7,168278
VLSFINANCE.NS,24,253.11333333333334,277.0,241.65,363277
WAAREEINDO.NS,24,292.47291666666666,345.45,261.2,2195700
WABAG.NS,24,1993.0041625000001,2215.0,1861.9,13929192
WHEELS.NS,24,1479.966666666667,1778.7,1342.0,2801214
ZENITHEXPO.NS,24,211.94791666666666,257.8,192.0,28654
^IXIC,251,24149.471341035856,27190.2109,20690.25,2281165856000
AGIIL.NS,252,301.9829761904761,434.4,224.7,456515821
AGROPHOS.NS,250,nan,47.47,21.0,6778424
AHLUCONT.NS,251,nan,1077.95,582.65,25557899
ALKYLAMINE.NS,251,1707.4796816733062,2116.8,1212.0,32045405
ALPHAGEO.NS,250,nan,368.0,164.8,4415413
AMAL.NS,19,753.021052631579,822.0,730.3,151677
AMANTA.NS,251,nan,209.95,92.0,39157859
AMBIKCO.NS,250,nan,1931.0,1101.0,3047652
AMDIND.NS,250,48.619800000000005,68.07,33.77,9965597
ANGELONE.NS,251,277.54729083665336,360.45,208.63,2152061165
ANURAS.NS,251,nan,1415.0,1045.2,81842854
APCL.NS,249,nan,148.78,97.25,2200633
APOLLOHOSP.NS,251,nan,9050.0,6696.5,92534660
AQYLON.NS,250,nan,1714.9,19.66,394029842
ARCL.NS,19,nan,249.9,216.89,12996
ARSHIYA.NS,249,nan,2.19,0.68,46421789
ARSSBL.NS,239,nan,794.85,416.0,179336178
ARVIND.NS,252,nan,607.15,277.9,167627184
ASAHIINDIA.NS,251,914.0272908366533,1074.0,775.1,56707684
ASTRAMICRO.NS,252,1214.4440476190478,1960.0,851.0,140877148
BALMLAWRIE.NS,251,182.7480079681275,238.2,148.36,45287035
BHARATSE.NS,252,nan,263.18,133.6,142036148
BIRLACORPN.NS,251,1022.4521912350599,1346.1,769.6,22676245
BPLPHARMA.NS,19,nan,1649.0,1201.1,41065
BRNL.NS,250,nan,26.5,16.06,26509594
BTML.NS,249,7.507710843373492,10.5,5.06,120513421
CAMLINFINE.NS,251,144.4709561752988,235.0,96.21,286231256
CARERATING.NS,250,1614.7139999999997,1838.0,1392.7,13059250
CASTROLIND.NS,252,nan,210.75,170.1,470520288
CCCL.NS,249,nan,28.87,12.76,176801143
CCHHL.NS,249,nan,19.5,10.03,8343560
CDSL.NS,251,1386.7270916334662,1673.7,1116.3,443111653
CHAMBLFERT.NS,251,nan,559.0,399.75,210738007
CMPDI.NS,117,228.55410256410255,283.69,150.16,492977575
COMPINFO.NS,249,nan,2.37,0.91,6756860
CROWN.NS,249,nan,186.0,100.11,4969142
CUB.NS,252,199.6755654761905,248.85,150.0525,903420158
CYBERMEDIA.NS,249,nan,28.45,11.3,7018481
DALMIASUG.NS,250,346.0549999999999,520.0,261.4,112573670
DAMCAPITAL.NS,252,180.0421825396825,286.0,119.22,170268789
DATAMATICS.NS,252,nan,1010.0,632.0,41471780
DCXINDIA.NS,251,193.78095617529883,286.0,153.3,460330411
DEVIT.NS,250,nan,45.0,22.25,40856191
DIAMONDYD.NS,249,nan,1245.0,858.9,14878963
DRAGARWQ.NS,19,nan,5500.0,5151.0,23714
DRREDDY.NS,252,1253.006746031746,1414.9,1101.0,487299085
ECLERX.NS,251,nan,2497.5,1320.0,73728909
EMAMILTD.NS,252,nan,614.0,361.15,163663511
ENGINERSIN.NS,251,nan,289.65,163.55,1212696168
ETERNAL.NS,251,284.4880876494024,368.45,212.6,9307236686
FABTECH.NS,234,nan,262.8,132.7,143674400
FILATFASH.NS,252,nan,0.68,0.14,13381607242
FISCHER.NS,252,nan,124.7,31.05,407593682
FOCUS.NS,249,nan,99.9,57.06,19077796
GEEKAYWIRE.NS,251,nan,39.5,18.51,31916983
GFLLIMITED.NS,249,nan,81.0,37.25,24211136
BEEKAY.NS,19,nan,449.8,390.2,79629
GINNIFILA.NS,249,nan,57.85,31.5,27257210
GKB.NS,23,nan,88.4,60.3,50630
GOCOLORS.NS,250,nan,746.0,237.05,131868225
VHL.NS,24,3491.25415,3696.0,3332.0,22332
RESPONIND.NS,250,nan,240.9,117.25,163858311
RGL.NS,252,nan,161.2,85.0,431647353
SALASAR.NS,252,7.722539682539682,10.99,4.73,1859333784
SBC.NS,251,nan,49.38,20.97,2835493329
SCHNEIDER.NS,251,1004.3025896414343,1548.0,571.85,86453586
MAYURUNIQ.NS,249,nan,907.0,471.2,31503650
MBEL.NS,252,nan,535.9,223.05,80692103
MBLINFRA.NS,251,nan,52.48,18.37,27280480
MEESHO.NS,191,177.69047120418847,254.4,125.56,4705472585
MEIL.NS,251,nan,547.9,206.26,21271442
MENONBE.NS,250,nan,323.95,101.5,26368248
MERCURYEV.NS,74,nan,44.05,30.16,20788487
MODIS.NS,207,nan,429.05,276.0,11064216
MONARCH.NS,250,nan,406.95,235.45,37226914
NAHARPOLY.NS,250,nan,338.8,200.0,4171027
NAVNETEDUL.NS,251,nan,166.0,121.5,57060374
NIITMTS.NS,250,nan,443.9,203.3,61071212
NILKAMAL.NS,250,nan,2149.5,1050.5,8945867
NIPPOBATRY.NS,250,nan,490.0,257.0,1873281
NITINSPIN.NS,251,nan,665.5,302.2,71572582
NLCINDIA.NS,252,279.51178571428574,387.8,230.0,881402646
NVDA,22,220.57454545454542,234.76,207.25,2761775500
ONIDA.NS,251,nan,49.23,21.5,286231230
PATELENG.NS,251,nan,42.77,22.0,1869608346
PDSL.NS,250,nan,418.5,246.05,67648075
PILANIINVS.NS,249,nan,5980.0,4021.3,952862
PRADPME.NS,19,nan,543.9,472.1,115629
PRECWIRE.NS,251,nan,524.9,179.05,249735423
PREMIERPOL.NS,250,nan,98.8,38.0,68413548
PRIMESECU.NS,249,nan,325.0,248.0,11267889
SMCGLOBAL.NS,249,nan,95.0,54.44,257340986
INDHOTEL.NS,252,698.3386904761905,792.55,565.0,643869960
INDTERRAIN.NS,249,nan,42.62,24.56,10154987
IRMENERGY.NS,252,nan,393.0,165.4,398785269
ITL.NS,19,nan,377.0,311.1,61578
IZMO.NS,250,nan,1374.7,569.35,30351567
JNPR.NS,27,nan,282.0,232.11,129984257
KANORICHEM.NS,251,nan,180.99,56.0,7719927
KANPRPLA.NS,249,nan,283.14,151.25,6181854
KICL.NS,249,nan,6554.8999,4011.0,699940
KMSUGAR.NS,251,nan,36.5,23.3,40673500
KNAGRI.NS,249,nan,244.0,148.3,5723229
KWIL.NS,145,31.444,50.68,22.24,2750123551
LAGNAM.NS,249,nan,96.98,58.6,3894931
LANDMARK.NS,250,nan,662.8,339.5,91008424
LANDSMILL.NS,250,1.1185200000000002,1.74,0.55,985056142
LAOPALA.NS,252,nan,259.7,158.51,32520074
LIBAS.NS,249,11.156265060240964,14.3,9.02,11061920
LINC.NS,250,nan,134.9,85.01,9539474
LOYALTEX.NS,249,nan,333.99,170.04,497219
MADHAV.NS,249,nan,49.84,29.0,2255274
MAJESAUT.NS,102,nan,500.0,274.0,813809
MARKOLINES.NS,228,161.86236842105265,191.75,131.65,66108767
GREENPOWER.NS,251,nan,14.93,7.98,1135245642
GSFC.NS,252,172.8813888888889,212.9,138.83,214072911
HIKAL.NS,251,214.80199203187246,282.7,146.25,284910535
HINDWAREAP.NS,250,254.43687999999992,392.7,170.5,53169922
HONASA.NS,251,346.0655378486056,509.8,248.4,384832517
HPL.NS,251,nan,507.9,255.55,47814706
QUESS.NS,252,238.75607142857143,388.75,166.3,173682538
SHOPERSTOP.NS,252,nan,572.0,275.95,30337400
SHRENIK.NS,250,nan,0.65,0.27,186356035
SHRINGARMS.NS,247,nan,266.5,166.0,343302801
SICAGEN.NS,106,nan,74.06,24.35,5193318
SIGACHI.NS,250,27.82128,46.73,16.65,1618924891
SIMPLEXINF.NS,249,nan,330.0,137.0,35796705
SIRCA.NS,251,nan,539.0,385.0,90108695
IGARASHI.NS,252,nan,558.0,271.05,57627456
SONAMLTD.NS,249,nan,80.32,37.4,19636498
STUDDS.NS,214,nan,600.0,410.0,38149967
SUDARCOLOR.NS,250,nan,603.0,268.25,3262589
SUNDARAM.NS,250,nan,2.2,1.03,144649503
SURYODAY.NS,250,nan,218.0,115.41,221466943
SUYOG.NS,250,nan,921.15,528.0,8334935
SVPGLOB.NS,249,nan,6.89,2.18,20719922
TAALTECH.NS,19,4525.9632,5550.0,4169.3999,195397
TATACOMM.NS,251,nan,2110.0,1322.5,127893239
TBZ.NS,251,189.88055776892426,583.05,110.5,321618575
TEMBO.NS,252,nan,83.7,43.335,381337296
TITAN.NS,252,4204.66985,5186.7002,3303.1001,247439457
TNPL.NS,250,145.35224,175.75,121.51,47604419
TREL.NS,249,nan,33.51,21.47,31325032
UDS.NS,24,217.51208333333332,240.3,201.22,10376513
VESUVIUS.NS,24,434.6791666666666,465.8,403.95,1730914
VISACHROME.NS,24,38.010416666666664,42.49,35.53,4695452
WAKEFIT.NS,24,136.43958333333333,159.95,120.02,40568131
WIPL.NS,24,166.60125000000002,173.0,160.0,48476
AASTHA.NS,50,91.12039999999998,140.01,70.0,150879945
ABANSENT.NS,19,nan,32.79,26.52,182852
ABDL.NS,251,565.8970119521913,711.7,382.1,119140894
ACUTAAS.NS,251,2373.911154980079,3740.0,1302.0,100597942
ADANIPOWER.NS,252,177.83603174603175,254.2,120.0,9090845805
AEROFLEX.NS,251,294.65203187250995,584.15,158.0,498669009
AHLADA.NS,251,nan,72.0,31.22,5251523
AKG.NS,250,nan,15.07,8.06,15113715
AKUMS.NS,250,531.3792000000001,796.55,409.3,65630982
AMBER.NS,251,nan,8974.0,5400.5,83257926
AMBICAAGAR.NS,249,24.757429718875503,29.68,20.0,2990239
AMNPLST.NS,251,nan,250.0,127.0,4217261
APOLLOTYRE.NS,252,458.3736111111111,540.5,365.3,261980942
ARIES.NS,249,nan,517.9,285.35,11677820
ARTEMISMED.NS,248,261.90419354838707,362.0,203.35,59259946
ASTEC.NS,252,nan,941.75,513.4,123693226
ATAM.NS,250,nan,111.0,48.5,4993249
ATL.NS,250,26.608227600000003,40.51,18.2,84620143
AURIONPRO.NS,252,nan,1296.8,663.0,51003952
AURUM.NS,251,nan,264.64,151.9,52372292
BAJAJCON.NS,251,nan,692.0,222.78,306370570
BALAMINES.NS,252,nan,2629.8,968.1,78362474
BANCOINDIA.NS,251,nan,879.8,502.0,151230797
BONLON.NS,139,nan,57.0,34.51,1992526
BORANA.NS,250,nan,420.0,215.35,23212242
BOSCH-HCIL.NS,252,nan,1891.3,1021.3,8471578
BPL.NS,251,nan,89.32,37.61,21424731
BSL.NS,249,nan,205.0,98.0,2559062
CANTABIL.NS,249,nan,321.5,208.5,55702159
CAPTRUST.NS,249,nan,45.65,10.98,18255382
CEREBRAINT.NS,248,5.198145161290321,10.08,2.4,27769896
CHEMBONDCH.NS,251,nan,290.0,104.85,4476163
CIEINDIA.NS,249,435.828313253012,526.0,376.05,92715145
CINEVISTA.NS,250,nan,22.8,12.16,8577159
CLEANMAX.NS,134,nan,1536.0,727.1,46755529
CRIZAC.NS,252,236.91511904761904,363.45,159.95,98875666
CSLFINANCE.NS,249,nan,324.7,209.7,7758646
DEEDEV.NS,251,nan,760.0,183.0,354625332
DEEP.NS,19,nan,49.17,34.2,836502
DMCC.NS,250,nan,332.9,191.35,15374646
DPWIRES.NS,249,nan,297.7,125.02,7045297
DYCL.NS,251,nan,560.0,236.8,142221270
ESSARSHPNG.NS,250,nan,43.26,15.71,97410100
FERMENTA.NS,19,nan,537.75,442.05,1860312
GALAPREC.NS,251,857.685059760956,1260.0,671.2,9247460
GALAXYSURF.NS,249,1995.5714847389559,2648.0,1510.0,5488181
GATECH.NS,251,0.5791235059760955,1.11,0.4,3093202649
GAYAPROJ.NS,251,nan,26.04,9.51,75434781
GICRE.NS,251,374.52290836653384,417.95,340.7,182657445
AMZN,22,259.61909090909086,273.46,249.58,700979900
AVANCE.NS,19,nan,0.94,0.8,97831778
GODFRYPHLP.NS,251,2436.765735856574,3947.0,1832.1,195257490
UDAYJEW.NS,14,140.12714285714284,149.5,115.04,85797
WEL.NS,24,122.66791666666666,179.2,75.11,202451002
